        4629           2          20
Tue Oct 25 03:38:30 2005
nirspec_drtau_glue.dat

Full Nirspec spectrum of drtau, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
drtau_coice_dec02.dat 2 0.400000 0.958951
drtau_coice+_dec02.dat 2 0.600000 0.958951
drtau_cop_dec02.dat 3 0.400000 1.26488
drtau_cop+_dec02.dat 3 0.600000 1.23907

     Wavelength     Flux
         um          Jy
 
  4.8676186E+00           -NaN
  4.8677158E+00           -NaN
  4.8678136E+00           -NaN
  4.8679109E+00           -NaN
  4.8680081E+00           -NaN
  4.8681054E+00           -NaN
  4.8682027E+00           -NaN
  4.8683004E+00           -NaN
  4.8683977E+00           -NaN
  4.8684950E+00           -NaN
  4.8685923E+00           -NaN
  4.8686895E+00           -NaN
  4.8687873E+00           -NaN
  4.8688846E+00           -NaN
  4.8689818E+00           -NaN
  4.8690791E+00           -NaN
  4.8691764E+00           -NaN
  4.8692741E+00           -NaN
  4.8693714E+00           -NaN
  4.8694687E+00           -NaN
  4.8695660E+00           -NaN
  4.8696637E+00           -NaN
  4.8697610E+00           -NaN
  4.8698583E+00           -NaN
  4.8699555E+00           -NaN
  4.8700533E+00           -NaN
  4.8701506E+00           -NaN
  4.8702478E+00           -NaN
  4.8703451E+00           -NaN
  4.8704429E+00           -NaN
  4.8705401E+00           -NaN
  4.8706374E+00           -NaN
  4.8707352E+00           -NaN
  4.8708324E+00           -NaN
  4.8709297E+00           -NaN
  4.8710270E+00           -NaN
  4.8711247E+00           -NaN
  4.8712220E+00           -NaN
  4.8713193E+00           -NaN
  4.8714170E+00           -NaN
  4.8715143E+00           -NaN
  4.8716116E+00           -NaN
  4.8717093E+00           -NaN
  4.8718066E+00           -NaN
  4.8719039E+00           -NaN
  4.8720016E+00           -NaN
  4.8720989E+00           -NaN
  4.8721962E+00           -NaN
  4.8722939E+00           -NaN
  4.8723912E+00           -NaN
  4.8724885E+00           -NaN
  4.8725863E+00           -NaN
  4.8726835E+00           -NaN
  4.8727813E+00           -NaN
  4.8728786E+00           -NaN
  4.8729758E+00           -NaN
  4.8730736E+00           -NaN
  4.8731709E+00           -NaN
  4.8732686E+00           -NaN
  4.8733659E+00           -NaN
  4.8734632E+00           -NaN
  4.8735609E+00           -NaN
  4.8736582E+00           -NaN
  4.8737559E+00           -NaN
  4.8738532E+00           -NaN
  4.8739505E+00           -NaN
  4.8740482E+00           -NaN
  4.8741455E+00           -NaN
  4.8742433E+00           -NaN
  4.8743405E+00           -NaN
  4.8744383E+00           -NaN
  4.8745356E+00           -NaN
  4.8746328E+00           -NaN
  4.8747306E+00           -NaN
  4.8748279E+00           -NaN
  4.8749256E+00           -NaN
  4.8750229E+00           -NaN
  4.8751206E+00           -NaN
  4.8752179E+00           -NaN
  4.8753157E+00           -NaN
  4.8754129E+00           -NaN
  4.8755107E+00           -NaN
  4.8756080E+00           -NaN
  4.8757057E+00           -NaN
  4.8758030E+00           -NaN
  4.8759007E+00           -NaN
  4.8759980E+00           -NaN
  4.8760958E+00           -NaN
  4.8761930E+00           -NaN
  4.8762908E+00           -NaN
  4.8763881E+00           -NaN
  4.8764858E+00           -NaN
  4.8765831E+00           -NaN
  4.8766809E+00           -NaN
  4.8767781E+00           -NaN
  4.8768759E+00           -NaN
  4.8769736E+00           -NaN
  4.8770709E+00           -NaN
  4.8771687E+00           -NaN
  4.8772659E+00           -NaN
  4.8773637E+00           -NaN
  4.8774610E+00           -NaN
  4.8775587E+00           -NaN
  4.8776565E+00           -NaN
  4.8777537E+00           -NaN
  4.8778515E+00           -NaN
  4.8779488E+00           -NaN
  4.8780465E+00           -NaN
  4.8781443E+00           -NaN
  4.8782415E+00           -NaN
  4.8783393E+00           -NaN
  4.8784366E+00           -NaN
  4.8785343E+00           -NaN
  4.8786321E+00           -NaN
  4.8787293E+00           -NaN
  4.8788271E+00           -NaN
  4.8789244E+00           -NaN
  4.8790221E+00           -NaN
  4.8791199E+00           -NaN
  4.8792171E+00           -NaN
  4.8793149E+00           -NaN
  4.8794127E+00           -NaN
  4.8795099E+00           -NaN
  4.8796077E+00           -NaN
  4.8797054E+00           -NaN
  4.8798027E+00           -NaN
  4.8799005E+00           -NaN
  4.8799982E+00           -NaN
  4.8800955E+00           -NaN
  4.8801932E+00           -NaN
  4.8802910E+00           -NaN
  4.8803883E+00           -NaN
  4.8804860E+00           -NaN
  4.8805838E+00           -NaN
  4.8806815E+00           -NaN
  4.8807788E+00           -NaN
  4.8808765E+00           -NaN
  4.8809743E+00           -NaN
  4.8810716E+00           -NaN
  4.8811693E+00           -NaN
  4.8812671E+00           -NaN
  4.8813648E+00           -NaN
  4.8814621E+00           -NaN
  4.8815598E+00           -NaN
  4.8816576E+00           -NaN
  4.8817554E+00           -NaN
  4.8818526E+00           -NaN
  4.8819504E+00           -NaN
  4.8820481E+00           -NaN
  4.8821459E+00           -NaN
  4.8822432E+00           -NaN
  4.8823409E+00           -NaN
  4.8824387E+00           -NaN
  4.8825364E+00           -NaN
  4.8826342E+00           -NaN
  4.8827314E+00           -NaN
  4.8828292E+00           -NaN
  4.8829269E+00           -NaN
  4.8830247E+00           -NaN
  4.8831224E+00           -NaN
  4.8832197E+00           -NaN
  4.8833175E+00           -NaN
  4.8834152E+00           -NaN
  4.8835130E+00           -NaN
  4.8836107E+00           -NaN
  4.8837080E+00           -NaN
  4.8838058E+00           -NaN
  4.8839035E+00           -NaN
  4.8840013E+00           -NaN
  4.8840990E+00           -NaN
  4.8841968E+00           -NaN
  4.8842945E+00           -NaN
  4.8843918E+00           -NaN
  4.8844895E+00           -NaN
  4.8845873E+00           -NaN
  4.8846850E+00           -NaN
  4.8847828E+00           -NaN
  4.8848805E+00           -NaN
  4.8849783E+00           -NaN
  4.8850760E+00           -NaN
  4.8851733E+00           -NaN
  4.8852711E+00           -NaN
  4.8853688E+00           -NaN
  4.8854666E+00           -NaN
  4.8855643E+00           -NaN
  4.8856621E+00           -NaN
  4.8857598E+00           -NaN
  4.8858576E+00           -NaN
  4.8859553E+00           -NaN
  4.8860531E+00           -NaN
  4.8861508E+00           -NaN
  4.8862486E+00           -NaN
  4.8863463E+00           -NaN
  4.8864436E+00           -NaN
  4.8865414E+00           -NaN
  4.8866391E+00           -NaN
  4.8867369E+00           -NaN
  4.8868346E+00           -NaN
  4.8869324E+00           -NaN
  4.8870301E+00           -NaN
  4.8871279E+00           -NaN
  4.8872256E+00           -NaN
  4.8873234E+00           -NaN
  4.8874211E+00           -NaN
  4.8875189E+00           -NaN
  4.8876166E+00           -NaN
  4.8877144E+00           -NaN
  4.8878121E+00           -NaN
  4.8879099E+00           -NaN
  4.8880076E+00           -NaN
  4.8881054E+00           -NaN
  4.8882031E+00           -NaN
  4.8883009E+00           -NaN
  4.8883986E+00           -NaN
  4.8884964E+00           -NaN
  4.8885942E+00           -NaN
  4.8886919E+00           -NaN
  4.8887897E+00           -NaN
  4.8888879E+00           -NaN
  4.8889856E+00           -NaN
  4.8890834E+00           -NaN
  4.8891811E+00           -NaN
  4.8892789E+00           -NaN
  4.8893766E+00           -NaN
  4.8894744E+00           -NaN
  4.8895721E+00           -NaN
  4.8896699E+00           -NaN
  4.8897676E+00           -NaN
  4.8898654E+00           -NaN
  4.8899632E+00           -NaN
  4.8900609E+00           -NaN
  4.8901591E+00           -NaN
  4.8902569E+00           -NaN
  4.8903546E+00           -NaN
  4.8904524E+00           -NaN
  4.8905501E+00           -NaN
  4.8906479E+00           -NaN
  4.8907456E+00           -NaN
  4.8908434E+00           -NaN
  4.8909416E+00           -NaN
  4.8910394E+00           -NaN
  4.8911371E+00           -NaN
  4.8912349E+00           -NaN
  4.8913326E+00           -NaN
  4.8914304E+00           -NaN
  4.8915281E+00           -NaN
  4.8916264E+00           -NaN
  4.8917241E+00           -NaN
  4.8918219E+00           -NaN
  4.8919196E+00           -NaN
  4.8920174E+00           -NaN
  4.8921156E+00           -NaN
  4.8922133E+00           -NaN
  4.8923111E+00           -NaN
  4.8924088E+00           -NaN
  4.8925066E+00           -NaN
  4.8926044E+00           -NaN
  4.8927026E+00           -NaN
  4.8928003E+00           -NaN
  4.8928981E+00           -NaN
  4.8929958E+00           -NaN
  4.8930941E+00           -NaN
  4.8931918E+00           -NaN
  4.8932896E+00           -NaN
  4.8933873E+00           -NaN
  4.8934855E+00           -NaN
  4.8935833E+00           -NaN
  4.8936810E+00           -NaN
  4.8937788E+00           -NaN
  4.8938770E+00           -NaN
  4.8939748E+00           -NaN
  4.8940725E+00           -NaN
  4.8941703E+00           -NaN
  4.8942685E+00           -NaN
  4.8943663E+00           -NaN
  4.8944640E+00           -NaN
  4.8945618E+00           -NaN
  4.8946600E+00           -NaN
  4.8947577E+00           -NaN
  4.8948555E+00           -NaN
  4.8949537E+00           -NaN
  4.8950515E+00           -NaN
  4.8951492E+00           -NaN
  4.8952475E+00           -NaN
  4.8953452E+00           -NaN
  4.8954430E+00           -NaN
  4.8955412E+00           -NaN
  4.8956389E+00           -NaN
  4.8957367E+00           -NaN
  4.8958349E+00           -NaN
  4.8959327E+00           -NaN
  4.8960304E+00           -NaN
  4.8961287E+00           -NaN
  4.8962264E+00           -NaN
  4.8963242E+00           -NaN
  4.8964224E+00           -NaN
  4.8965201E+00           -NaN
  4.8966184E+00           -NaN
  4.8967161E+00           -NaN
  4.8968139E+00           -NaN
  4.8969121E+00           -NaN
  4.8970098E+00           -NaN
  4.8971076E+00           -NaN
  4.8972058E+00           -NaN
  4.8973036E+00           -NaN
  4.8974018E+00           -NaN
  4.8974996E+00           -NaN
  4.8975973E+00           -NaN
  4.8976955E+00           -NaN
  4.8977933E+00           -NaN
  4.8978915E+00           -NaN
  4.8979893E+00           -NaN
  4.8980875E+00           -NaN
  4.8981853E+00           -NaN
  4.8982835E+00           -NaN
  4.8983812E+00           -NaN
  4.8984790E+00           -NaN
  4.8985772E+00           -NaN
  4.8986750E+00           -NaN
  4.8987732E+00           -NaN
  4.8988709E+00           -NaN
  4.8989692E+00           -NaN
  4.8990669E+00           -NaN
  4.8991652E+00           -NaN
  4.8992629E+00           -NaN
  4.8993611E+00           -NaN
  4.8994589E+00           -NaN
  4.8995571E+00           -NaN
  4.8996549E+00           -NaN
  4.8997531E+00           -NaN
  4.8998508E+00           -NaN
  4.8999491E+00           -NaN
  4.9000468E+00           -NaN
  4.9001451E+00           -NaN
  4.9002428E+00           -NaN
  4.9003410E+00           -NaN
  4.9004388E+00           -NaN
  4.9005370E+00           -NaN
  4.9006348E+00           -NaN
  4.9007330E+00           -NaN
  4.9008312E+00           -NaN
  4.9009290E+00           -NaN
  4.9010272E+00           -NaN
  4.9011250E+00           -NaN
  4.9012232E+00           -NaN
  4.9013209E+00           -NaN
  4.9014192E+00           -NaN
  4.9015169E+00           -NaN
  4.9016151E+00           -NaN
  4.9017134E+00           -NaN
  4.9018111E+00           -NaN
  4.9019094E+00           -NaN
  4.9020071E+00           -NaN
  4.9021053E+00           -NaN
  4.9022036E+00           -NaN
  4.9023013E+00           -NaN
  4.9023995E+00           -NaN
  4.9024978E+00           -NaN
  4.9025955E+00           -NaN
  4.9026937E+00           -NaN
  4.9027915E+00           -NaN
  4.9028897E+00           -NaN
  4.9029880E+00           -NaN
  4.9030857E+00           -NaN
  4.9031839E+00           -NaN
  4.9032822E+00           -NaN
  4.9033799E+00           -NaN
  4.9034781E+00           -NaN
  4.9035764E+00           -NaN
  4.9036741E+00           -NaN
  4.9037724E+00           -NaN
  4.9038706E+00           -NaN
  4.9039683E+00           -NaN
  4.9040666E+00           -NaN
  4.9041648E+00           -NaN
  4.9042625E+00           -NaN
  4.9043608E+00           -NaN
  4.9044590E+00           -NaN
  4.9045572E+00           -NaN
  4.9046550E+00           -NaN
  4.9047532E+00           -NaN
  4.9048514E+00           -NaN
  4.9049492E+00           -NaN
  4.9050474E+00           -NaN
  4.9051456E+00           -NaN
  4.9052439E+00           -NaN
  4.9053416E+00           -NaN
  4.9054399E+00           -NaN
  4.9055381E+00           -NaN
  4.9056363E+00           -NaN
  4.9057341E+00           -NaN
  4.9058323E+00           -NaN
  4.9059305E+00           -NaN
  4.9060287E+00           -NaN
  4.9061265E+00           -NaN
  4.9062247E+00           -NaN
  4.9063230E+00           -NaN
  4.9064212E+00           -NaN
  4.9065194E+00           -NaN
  4.9066172E+00           -NaN
  4.9067154E+00           -NaN
  4.9068136E+00           -NaN
  4.9069118E+00           -NaN
  4.9070101E+00           -NaN
  4.9071078E+00           -NaN
  4.9072061E+00           -NaN
  4.9073043E+00           -NaN
  4.9074025E+00           -NaN
  4.9075007E+00           -NaN
  4.9075990E+00           -NaN
  4.9076967E+00           -NaN
  4.9077950E+00           -NaN
  4.9078932E+00           -NaN
  4.9079914E+00           -NaN
  4.9080896E+00           -NaN
  4.9081879E+00           -NaN
  4.9082856E+00           -NaN
  4.9083838E+00           -NaN
  4.9084821E+00           -NaN
  4.9085803E+00           -NaN
  4.9086785E+00           -NaN
  4.9087768E+00           -NaN
  4.9088750E+00           -NaN
  4.9089732E+00           -NaN
  4.9090714E+00           -NaN
  4.9091692E+00           -NaN
  4.9092674E+00           -NaN
  4.9093657E+00           -NaN
  4.9094639E+00           -NaN
  4.9095621E+00           -NaN
  4.9096603E+00           -NaN
  4.9097586E+00           -NaN
  4.9098568E+00           -NaN
  4.9099550E+00           -NaN
  4.9100533E+00           -NaN
  4.9101515E+00           -NaN
  4.9102497E+00           -NaN
  4.9103479E+00           -NaN
  4.9104462E+00           -NaN
  4.9105439E+00           -NaN
  4.9106421E+00           -NaN
  4.9107404E+00           -NaN
  4.9108386E+00           -NaN
  4.9109368E+00           -NaN
  4.9110351E+00           -NaN
  4.9111333E+00           -NaN
  4.9112315E+00           -NaN
  4.9113297E+00           -NaN
  4.9114280E+00           -NaN
  4.9115262E+00           -NaN
  4.9116244E+00           -NaN
  4.9117227E+00           -NaN
  4.9118209E+00           -NaN
  4.9119191E+00           -NaN
  4.9120173E+00           -NaN
  4.9121156E+00           -NaN
  4.9122138E+00           -NaN
  4.9123120E+00           -NaN
  4.9124103E+00           -NaN
  4.9125090E+00           -NaN
  4.9126072E+00           -NaN
  4.9127054E+00           -NaN
  4.9128036E+00           -NaN
  4.9129019E+00           -NaN
  4.9130001E+00           -NaN
  4.9130983E+00           -NaN
  4.9131966E+00           -NaN
  4.9132948E+00           -NaN
  4.9133930E+00           -NaN
  4.9134912E+00           -NaN
  4.9135895E+00           -NaN
  4.9136877E+00           -NaN
  4.9137859E+00           -NaN
  4.9138846E+00           -NaN
  4.9139829E+00           -NaN
  4.9140811E+00           -NaN
  4.9141793E+00           -NaN
  4.9142776E+00           -NaN
  4.9143758E+00           -NaN
  4.9144740E+00           -NaN
  4.9145722E+00           -NaN
  4.9146705E+00           -NaN
  4.9147692E+00           -NaN
  4.9148674E+00           -NaN
  4.9149656E+00           -NaN
  4.9150639E+00           -NaN
  4.9151621E+00           -NaN
  4.9152603E+00           -NaN
  4.9153590E+00           -NaN
  4.9154572E+00           -NaN
  4.9155555E+00           -NaN
  4.9156537E+00           -NaN
  4.9157519E+00           -NaN
  4.9158502E+00           -NaN
  4.9159489E+00           -NaN
  4.9160471E+00           -NaN
  4.9161453E+00           -NaN
  4.9162436E+00           -NaN
  4.9163418E+00           -NaN
  4.9164405E+00           -NaN
  4.9165387E+00           -NaN
  4.9166369E+00           -NaN
  4.9167352E+00           -NaN
  4.9168334E+00           -NaN
  4.9169321E+00           -NaN
  4.9170303E+00           -NaN
  4.9171286E+00           -NaN
  4.9172268E+00           -NaN
  4.9173255E+00           -NaN
  4.9174237E+00           -NaN
  4.9175220E+00           -NaN
  4.9176202E+00           -NaN
  4.9177189E+00           -NaN
  4.9178171E+00           -NaN
  4.9179153E+00           -NaN
  4.9180136E+00           -NaN
  4.9181123E+00           -NaN
  4.9182105E+00           -NaN
  4.9183087E+00           -NaN
  4.9184074E+00           -NaN
  4.9185057E+00           -NaN
  4.9186039E+00           -NaN
  4.9187021E+00           -NaN
  4.9188008E+00           -NaN
  4.9188991E+00           -NaN
  4.9189973E+00           -NaN
  4.9190960E+00           -NaN
  4.9191942E+00           -NaN
  4.9192924E+00           -NaN
  4.9193912E+00           -NaN
  4.9194894E+00           -NaN
  4.9195876E+00           -NaN
  4.9196863E+00           -NaN
  4.9197845E+00           -NaN
  4.9198828E+00           -NaN
  4.9199815E+00           -NaN
  4.9200797E+00           -NaN
  4.9201779E+00           -NaN
  4.9202766E+00           -NaN
  4.9203749E+00           -NaN
  4.9204736E+00           -NaN
  4.9205718E+00           -NaN
  4.9206700E+00           -NaN
  4.9207687E+00           -NaN
  4.9208670E+00           -NaN
  4.9209657E+00           -NaN
  4.9210639E+00           -NaN
  4.9211621E+00           -NaN
  4.9212608E+00           -NaN
  4.9213591E+00           -NaN
  4.9214578E+00           -NaN
  4.9215560E+00           -NaN
  4.9216542E+00           -NaN
  4.9217529E+00           -NaN
  4.9218512E+00           -NaN
  4.9219499E+00           -NaN
  4.9220481E+00           -NaN
  4.9221468E+00           -NaN
  4.9222450E+00           -NaN
  4.9223433E+00           -NaN
  4.9224420E+00           -NaN
  4.9225402E+00           -NaN
  4.9226389E+00           -NaN
  4.9227371E+00           -NaN
  4.9228358E+00           -NaN
  4.9229341E+00           -NaN
  4.9230328E+00           -NaN
  4.9231310E+00           -NaN
  4.9232297E+00           -NaN
  4.9233279E+00           -NaN
  4.9234266E+00           -NaN
  4.9235249E+00           -NaN
  4.9236236E+00           -NaN
  4.9237218E+00           -NaN
  4.9238205E+00           -NaN
  4.9239187E+00           -NaN
  4.9240174E+00           -NaN
  4.9241157E+00           -NaN
  4.9242144E+00           -NaN
  4.9243126E+00           -NaN
  4.9244113E+00           -NaN
  4.9245100E+00           -NaN
  4.9246082E+00           -NaN
  4.9247069E+00           -NaN
  4.9248052E+00           -NaN
  4.9249039E+00           -NaN
  4.9250021E+00           -NaN
  4.9251008E+00           -NaN
  4.9251990E+00           -NaN
  4.9252977E+00           -NaN
  4.9253964E+00           -NaN
  4.9254947E+00           -NaN
  4.9255934E+00           -NaN
  4.9256916E+00           -NaN
  4.9257903E+00           -NaN
  4.9258890E+00           -NaN
  4.9259872E+00           -NaN
  4.9260859E+00           -NaN
  4.9261842E+00           -NaN
  4.9262829E+00           -NaN
  4.9263816E+00           -NaN
  4.9264798E+00           -NaN
  4.9265785E+00           -NaN
  4.9266772E+00           -NaN
  4.9267755E+00           -NaN
  4.9268742E+00           -NaN
  4.9269724E+00           -NaN
  4.9270711E+00           -NaN
  4.9271698E+00           -NaN
  4.9272680E+00           -NaN
  4.9273667E+00           -NaN
  4.9274654E+00           -NaN
  4.9275637E+00           -NaN
  4.9276624E+00           -NaN
  4.9277611E+00           -NaN
  4.9278598E+00           -NaN
  4.9279580E+00           -NaN
  4.9280567E+00           -NaN
  4.9281554E+00           -NaN
  4.9282537E+00           -NaN
  4.9283524E+00           -NaN
  4.9284511E+00           -NaN
  4.9285493E+00           -NaN
  4.9286480E+00           -NaN
  4.9287467E+00           -NaN
  4.9288454E+00           -NaN
  4.9289436E+00           -NaN
  4.9290423E+00           -NaN
  4.9291410E+00           -NaN
  4.9292397E+00           -NaN
  4.9293380E+00           -NaN
  4.9294367E+00           -NaN
  4.9295354E+00           -NaN
  4.9296341E+00           -NaN
  4.9297323E+00           -NaN
  4.9298310E+00           -NaN
  4.9299297E+00           -NaN
  4.9300284E+00           -NaN
  4.9301267E+00           -NaN
  4.9302254E+00           -NaN
  4.9303241E+00           -NaN
  4.9304228E+00           -NaN
  4.9305215E+00           -NaN
  4.9306197E+00           -NaN
  4.9307184E+00           -NaN
  4.9308171E+00           -NaN
  4.9309158E+00           -NaN
  4.9310145E+00           -NaN
  4.9311128E+00           -NaN
  4.9312115E+00           -NaN
  4.9313102E+00           -NaN
  4.9314089E+00           -NaN
  4.9315076E+00           -NaN
  4.9316063E+00           -NaN
  4.9317045E+00           -NaN
  4.9318032E+00           -NaN
  4.9319019E+00           -NaN
  4.9320006E+00           -NaN
  4.9320993E+00           -NaN
  4.9321980E+00           -NaN
  4.9322968E+00           -NaN
  4.9323955E+00           -NaN
  4.9324937E+00           -NaN
  4.9325924E+00           -NaN
  4.9326911E+00           -NaN
  4.9327898E+00           -NaN
  4.9328885E+00           -NaN
  4.9329872E+00           -NaN
  4.9330859E+00           -NaN
  4.9331846E+00           -NaN
  4.9332833E+00           -NaN
  4.9333816E+00           -NaN
  4.9334803E+00           -NaN
  4.9335790E+00           -NaN
  4.9336777E+00           -NaN
  4.9337764E+00           -NaN
  4.9338751E+00           -NaN
  4.9339738E+00           -NaN
  4.9340725E+00           -NaN
  4.9341712E+00           -NaN
  4.9342699E+00           -NaN
  4.9343686E+00           -NaN
  4.9344673E+00           -NaN
  4.9345660E+00           -NaN
  4.9346647E+00           -NaN
  4.9347634E+00           -NaN
  4.9348621E+00           -NaN
  4.9349608E+00           -NaN
  4.9350595E+00           -NaN
  4.9351583E+00           -NaN
  4.9352570E+00           -NaN
  4.9353557E+00           -NaN
  4.9354544E+00           -NaN
  4.9355531E+00           -NaN
  4.9356518E+00           -NaN
  4.9357505E+00           -NaN
  4.9358492E+00           -NaN
  4.9359479E+00           -NaN
  4.9360466E+00           -NaN
  4.9361453E+00           -NaN
  4.9362440E+00           -NaN
  4.9363427E+00           -NaN
  4.9364414E+00           -NaN
  4.9365401E+00           -NaN
  4.9366388E+00           -NaN
  4.9367375E+00           -NaN
  4.9368362E+00           -NaN
  4.9369349E+00           -NaN
  4.9370337E+00           -NaN
  4.9371324E+00           -NaN
  4.9372311E+00           -NaN
  4.9373302E+00           -NaN
  4.9374290E+00           -NaN
  4.9375277E+00           -NaN
  4.9376264E+00           -NaN
  4.9377251E+00           -NaN
  4.9378238E+00           -NaN
  4.9379225E+00           -NaN
  4.9380212E+00           -NaN
  4.9381199E+00           -NaN
  4.9382186E+00           -NaN
  4.9383178E+00           -NaN
  4.9384165E+00           -NaN
  4.9385152E+00           -NaN
  4.9386139E+00           -NaN
  4.9387126E+00           -NaN
  4.9388113E+00           -NaN
  4.9389100E+00           -NaN
  4.9390092E+00           -NaN
  4.9391079E+00           -NaN
  4.9392066E+00           -NaN
  4.9393053E+00           -NaN
  4.9394040E+00           -NaN
  4.9395027E+00           -NaN
  4.9396019E+00           -NaN
  4.9397006E+00           -NaN
  4.9397993E+00           -NaN
  4.9398980E+00           -NaN
  4.9399967E+00           -NaN
  4.9400959E+00           -NaN
  4.9401946E+00           -NaN
  4.9402933E+00           -NaN
  4.9403920E+00           -NaN
  4.9404907E+00           -NaN
  4.9405899E+00           -NaN
  4.9406886E+00           -NaN
  4.9407873E+00           -NaN
  4.9408860E+00           -NaN
  4.9409852E+00           -NaN
  4.9410839E+00           -NaN
  4.9411826E+00           -NaN
  4.9412813E+00           -NaN
  4.9413805E+00           -NaN
  4.9414792E+00           -NaN
  4.9415779E+00           -NaN
  4.9416766E+00           -NaN
  4.9417758E+00           -NaN
  4.9418745E+00           -NaN
  4.9419732E+00           -NaN
  4.9420719E+00           -NaN
  4.9421711E+00           -NaN
  4.9422698E+00           -NaN
  4.9423685E+00           -NaN
  4.9424677E+00           -NaN
  4.9425664E+00           -NaN
  4.9426651E+00           -NaN
  4.9427638E+00           -NaN
  4.9428630E+00           -NaN
  4.9429617E+00           -NaN
  4.9430604E+00           -NaN
  4.9431596E+00           -NaN
  4.9432583E+00           -NaN
  4.9433570E+00           -NaN
  4.9434562E+00           -NaN
  4.9435549E+00           -NaN
  4.9436536E+00           -NaN
  4.9437528E+00           -NaN
  4.9438515E+00           -NaN
  4.9439507E+00           -NaN
  4.9440494E+00           -NaN
  4.9441481E+00           -NaN
  4.9442472E+00           -NaN
  4.9443460E+00           -NaN
  4.9444447E+00           -NaN
  4.9445438E+00           -NaN
  4.9446425E+00           -NaN
  4.9447417E+00           -NaN
  4.9448404E+00           -NaN
  4.9449391E+00           -NaN
  4.9450383E+00           -NaN
  4.9451370E+00           -NaN
  4.9452362E+00           -NaN
  4.9453349E+00           -NaN
  4.9454336E+00           -NaN
  4.9455328E+00           -NaN
  4.9456315E+00           -NaN
  4.9457307E+00           -NaN
  4.9458294E+00           -NaN
  4.9459286E+00           -NaN
  4.9460273E+00           -NaN
  4.9461260E+00           -NaN
  4.9462252E+00           -NaN
  4.9463239E+00           -NaN
  4.9464231E+00           -NaN
  4.9465218E+00           -NaN
  4.9466209E+00           -NaN
  4.9467196E+00           -NaN
  4.9468188E+00           -NaN
  4.9469175E+00           -NaN
  4.9470167E+00           -NaN
  4.9471154E+00           -NaN
  4.9472146E+00           -NaN
  4.9473133E+00           -NaN
  4.9474125E+00           -NaN
  4.9475112E+00           -NaN
  4.9476104E+00           -NaN
  4.9477091E+00           -NaN
  4.9478083E+00           -NaN
  4.9479070E+00           -NaN
  4.9480062E+00           -NaN
  4.9481049E+00           -NaN
  4.9482040E+00           -NaN
  4.9483027E+00           -NaN
  4.9484019E+00           -NaN
  4.9485011E+00           -NaN
  4.9485998E+00           -NaN
  4.9486990E+00           -NaN
  4.9487977E+00           -NaN
  4.9488969E+00           -NaN
  4.9489956E+00           -NaN
  4.9490948E+00           -NaN
  4.9491940E+00           -NaN
  4.9492927E+00           -NaN
  4.9493918E+00           -NaN
  4.9494905E+00           -NaN
  4.9495897E+00           -NaN
  4.9496889E+00           -NaN
  4.9497876E+00           -NaN
  4.9498868E+00           -NaN
  4.9499855E+00           -NaN
  4.9500847E+00           -NaN
  4.9501839E+00           -NaN
  4.9502826E+00           -NaN
  4.9503818E+00           -NaN
  4.9504805E+00           -NaN
  4.9505796E+00           -NaN
  4.9506788E+00           -NaN
  4.9507775E+00           -NaN
  4.9508767E+00           -NaN
  4.9509759E+00           -NaN
  4.9510746E+00           -NaN
  4.9511738E+00           -NaN
  4.9512730E+00           -NaN
  4.9513717E+00           -NaN
  4.9514709E+00           -NaN
  4.9515700E+00           -NaN
  4.9516687E+00           -NaN
  4.9517679E+00           -NaN
  4.9518671E+00           -NaN
  4.9519658E+00           -NaN
  4.9520650E+00           -NaN
  4.9521642E+00           -NaN
  4.9522634E+00           -NaN
  4.9523621E+00           -NaN
  4.9524612E+00           -NaN
  4.9525604E+00           -NaN
  4.9526591E+00           -NaN
  4.9527583E+00           -NaN
  4.9528575E+00           -NaN
  4.9529567E+00           -NaN
  4.9530554E+00           -NaN
  4.9531546E+00           -NaN
  4.9532537E+00           -NaN
  4.9533529E+00           -NaN
  4.9534516E+00           -NaN
  4.9535508E+00           -NaN
  4.9536500E+00           -NaN
  4.9537492E+00           -NaN
  4.9538479E+00           -NaN
  4.9539471E+00           -NaN
  4.9540462E+00           -NaN
  4.9541454E+00           -NaN
  4.9542446E+00           -NaN
  4.9543433E+00           -NaN
  4.9544425E+00           -NaN
  4.9545417E+00           -NaN
  4.9546409E+00           -NaN
  4.9547400E+00           -NaN
  4.9548388E+00           -NaN
  4.9549379E+00           -NaN
  4.9550371E+00           -NaN
  4.9551363E+00           -NaN
  4.9552355E+00           -NaN
  4.9553347E+00           -NaN
  4.9554334E+00           -NaN
  4.9555326E+00           -NaN
  4.9556317E+00           -NaN
  4.9557309E+00           -NaN
  4.9558301E+00           -NaN
  4.9559293E+00           -NaN
  4.9560285E+00           -NaN
  4.9561272E+00           -NaN
  4.9562263E+00           -NaN
  4.9563255E+00           -NaN
  4.9564247E+00           -NaN
  4.9565239E+00           -NaN
  4.9566231E+00           -NaN
  4.9567223E+00           -NaN
  4.9568214E+00           -NaN
  4.9569206E+00           -NaN
  4.9570193E+00           -NaN
  4.9571185E+00           -NaN
  4.9572177E+00           -NaN
